chr	start	end	strand	gene_id	gene_name	gene_biotype
IX	83302	84885	+	YIL142W	CCT2	protein_coding
IX	85053	85442	+	YIL141W	YIL141W	protein_coding
IX	85366	87837	+	YIL140W	AXL2	protein_coding
IX	87979	88716	-	YIL139C	YIL139C	protein_coding
IX	89230	89715	-	YIL138C	TPM2	protein_coding
IX	89948	92788	-	YIL137C	TMA108	protein_coding
IX	93619	94800	+	YIL136W	YIL136W	protein_coding
IX	95065	96375	-	YIL135C	YIL135C	protein_coding
IX	96522	96725	-	YIL134C-A	YIL134C-A	protein_coding
IX	97111	97246	+	snR68	snR68	snoRNA
IX	97395	98330	+	YIL134W	YIL134W	protein_coding
IX	98527	99416	-	YIL133C	RPL16A	protein_coding
IX	99860	100501	-	YIL132C	YIL132C	protein_coding
IX	100781	102235	-	YIL131C	YIL131C	protein_coding
IX	102782	105676	+	YIL130W	YIL130W	protein_coding
IX	106107	113237	-	YIL129C	TAO3	protein_coding
IX	113806	116904	+	YIL128W	MET18	protein_coding
IX	117024	117644	-	YIL127C	YIL127C	protein_coding
IX	117992	122071	+	YIL126W	STH1	protein_coding
IX	122689	125733	+	YIL125W	KGD1	protein_coding
IX	126204	127097	+	YIL124W	AYR1	protein_coding
IX	128151	129581	+	YIL123W	YIL123W	protein_coding
IX	130610	131665	+	YIL122W	YIL122W	protein_coding
IX	132244	133872	+	YIL121W	YIL121W	protein_coding
IX	134417	136108	+	YIL120W	YIL120W	protein_coding
IX	136654	137877	-	YIL119C	YIL119C	protein_coding
IX	139752	140447	+	YIL118W	YIL118W	protein_coding
IX	140613	141569	-	YIL117C	YIL117C	protein_coding
IX	142928	144085	+	YIL116W	YIL116W	protein_coding
IX	144268	144639	+	YIL115W-A	YIL115W-A	protein_coding
IX	144327	148709	-	YIL115C	NUP159	protein_coding
IX	149143	149988	-	YIL114C	POR2	protein_coding
IX	150559	151188	+	YIL113W	YIL113W	protein_coding
IX	151595	154846	+	YIL112W	YIL112W	protein_coding
IX	155311	155765	+	YIL111W	YIL111W	protein_coding
IX	156045	157178	+	YIL110W	HPM1	protein_coding
IX	157385	160165	-	YIL109C	SEC24	protein_coding
IX	160887	162977	+	YIL108W	YIL108W	protein_coding
IX	163278	165761	-	YIL107C	PFK26	protein_coding
IX	166415	167444	+	YIL106W	YIL106W	protein_coding
IX	167581	169641	-	YIL105C	SLM1	protein_coding
IX	167664	167804	+	YIL105W-A	YIL105W-A	protein_coding
IX	169982	171505	-	YIL104C	YIL104C	protein_coding
IX	171751	173028	+	YIL103W	DPH1	protein_coding
IX	173365	173592	-	YIL102C-A	YIL102C-A	protein_coding
IX	174582	174887	-	YIL102C	YIL102C	protein_coding
IX	175031	175103	+	tT(AGU)I1	tT(AGU)I1	tRNA
IX	175307	177250	-	YIL101C	YIL101C	protein_coding
IX	177343	177681	-	YIL100C-A	YIL100C-A	protein_coding
IX	177373	177726	+	YIL100W	YIL100W	protein_coding
IX	178004	179653	+	YIL099W	YIL099W	protein_coding
IX	179772	180239	-	YIL098C	YIL098C	protein_coding
IX	180427	181977	+	YIL097W	FYV10	protein_coding
IX	182117	183127	-	YIL096C	YIL096C	protein_coding
IX	183440	183513	-	tI(AAU)I1	tI(AAU)I1	tRNA
IX	183937	186369	+	YIL095W	PRK1	protein_coding
IX	186517	187632	-	YIL094C	LYS12	protein_coding
IX	187990	188784	-	YIL093C	YIL093C	protein_coding
IX	189066	190967	+	YIL092W	YIL092W	protein_coding
IX	191030	193195	-	YIL091C	YIL091C	protein_coding
IX	193595	195070	+	YIL090W	YIL090W	protein_coding
IX	195599	196216	+	YIL089W	YIL089W	protein_coding
IX	197592	197663	+	tE(CUC)I	tE(CUC)I	tRNA
IX	197931	199403	-	YIL088C	YIL088C	protein_coding
IX	199646	200119	-	YIL087C	AIM19	protein_coding
IX	200153	200461	-	YIL086C	YIL086C	protein_coding
IX	200490	202043	-	YIL085C	YIL085C	protein_coding
IX	202276	203259	-	YIL084C	YIL084C	protein_coding
IX	203556	204653	-	YIL083C	YIL083C	protein_coding
IX	205635	206507	+	YIL082W	YIL082W	protein_coding
IX	210665	210738	+	tI(AAU)I2	tI(AAU)I2	tRNA
IX	210923	212005	-	YIL079C	YIL079C	protein_coding
IX	212499	214703	+	YIL078W	THS1	protein_coding
IX	214991	215953	-	YIL077C	YIL077C	protein_coding
IX	216658	217548	+	YIL076W	SEC28	protein_coding
IX	217863	220700	-	YIL075C	RPN2	protein_coding
IX	221081	222490	-	YIL074C	YIL074C	protein_coding
IX	222937	225954	-	YIL073C	SPO22	protein_coding
IX	226602	228419	+	YIL072W	YIL072W	protein_coding
IX	228550	229026	+	YIL071W-A	YIL071W-A	protein_coding
IX	228660	229994	-	YIL071C	PCI8	protein_coding
IX	230272	231072	-	YIL070C	YIL070C	protein_coding
IX	231553	232369	-	YIL069C	RPS24B	protein_coding
IX	233013	233396	+	YIL068W-A	YIL068W-A	protein_coding
IX	233057	235474	-	YIL068C	YIL068C	protein_coding
IX	235724	237760	-	YIL067C	YIL067C	protein_coding
IX	237366	237809	+	YIL066W-A	YIL066W-A	protein_coding
IX	238099	240708	-	YIL066C	RNR3	protein_coding
IX	241308	241775	-	YIL065C	FIS1	protein_coding
IX	241943	242716	+	YIL064W	YIL064W	protein_coding
IX	242761	243744	-	YIL063C	YIL063C	protein_coding
IX	243998	244462	-	YIL062C	YIL062C	protein_coding
IX	244657	245559	-	YIL061C	SNP1	protein_coding
IX	246392	246826	+	YIL060W	YIL060W	protein_coding
IX	246550	246915	-	YIL059C	YIL059C	protein_coding
IX	246914	247198	+	YIL058W	YIL058W	protein_coding
IX	247902	248396	-	YIL057C	YIL057C	protein_coding
IX	248850	248931	+	tS(UGA)I	tS(UGA)I	tRNA
IX	249991	251913	+	YIL056W	YIL056W	protein_coding
IX	252042	253925	-	YIL055C	YIL055C	protein_coding
IX	254543	254860	+	YIL054W	YIL054W	protein_coding
IX	255115	255867	+	YIL053W	RHR2	protein_coding
IX	256226	257063	-	YIL052C	RPL34B	protein_coding
IX	257843	258280	-	YIL051C	MMF1	protein_coding
IX	258913	259770	+	YIL050W	YIL050W	protein_coding
IX	260158	260919	+	YIL049W	YIL049W	protein_coding
IX	261437	264892	+	YIL048W	YIL048W	protein_coding
IX	265099	265467	-	YIL047C-A	YIL047C-A	protein_coding
IX	265115	267823	-	YIL047C	YIL047C	protein_coding
IX	268309	268473	+	YIL046W-A	YIL046W-A	protein_coding
IX	268651	270573	+	YIL046W	MET30	protein_coding
IX	271161	272777	+	YIL045W	YIL045W	protein_coding
IX	272950	273846	-	YIL044C	AGE2	protein_coding
IX	274072	274926	-	YIL043C	CBR1	protein_coding
IX	275108	276292	-	YIL042C	YIL042C	protein_coding
IX	276525	277505	+	YIL041W	YIL041W	protein_coding
IX	277723	278139	+	YIL040W	YIL040W	protein_coding
IX	278426	279847	+	YIL039W	YIL039W	protein_coding
IX	280142	282652	-	YIL038C	YIL038C	protein_coding
IX	283029	284999	-	YIL037C	YIL037C	protein_coding
IX	285666	287429	+	YIL036W	CST6	protein_coding
IX	287790	288908	-	YIL035C	CKA1	protein_coding
IX	289226	290089	-	YIL034C	YIL034C	protein_coding
IX	290419	291669	-	YIL033C	BCY1	protein_coding
IX	291961	292317	-	YIL032C	YIL032C	protein_coding
IX	292633	295737	+	YIL031W	ULP2	protein_coding
IX	295565	295903	+	YIL030W-A	YIL030W-A	protein_coding
IX	296050	300009	-	YIL030C	SSM4	protein_coding
IX	299735	300106	+	YIL029W-A	YIL029W-A	protein_coding
IX	300228	300300	-	tK(CUU)I	tK(CUU)I	tRNA
IX	300829	301257	-	YIL029C	YIL029C	protein_coding
IX	302100	302498	+	YIL028W	YIL028W	protein_coding
IX	303679	304104	-	YIL027C	KRE27	protein_coding
IX	304477	307929	-	YIL026C	IRR1	protein_coding
IX	308201	308575	-	YIL025C	YIL025C	protein_coding
IX	308602	309171	-	YIL024C	YIL024C	protein_coding
IX	309386	310426	-	YIL023C	YIL023C	protein_coding
IX	311165	312460	+	YIL022W	TIM44	protein_coding
IX	312905	313861	+	YIL021W	RPB3	protein_coding
IX	313199	313468	-	YIL021C-A	YIL021C-A	protein_coding
IX	313713	314051	-	YIL020C-A	YIL020C-A	protein_coding
IX	314035	314820	-	YIL020C	YIL020C	protein_coding
IX	315093	316133	+	YIL019W	YIL019W	protein_coding
IX	316768	317932	+	YIL018W	RPL2B	protein_coding
IX	318200	320965	-	YIL017C	VID28	protein_coding
IX	321454	321933	+	YIL016W	YIL016W	protein_coding
IX	322342	324105	+	YIL015W	BAR1	protein_coding
IX	324303	324374	-	tD(GUC)I1	tD(GUC)I1	tRNA
IX	325212	325526	-	YIL014C-A	YIL014C-A	protein_coding
IX	325748	325820	+	tT(AGU)I2	tT(AGU)I2	tRNA
IX	326103	327995	+	YIL014W	YIL014W	protein_coding
IX	328207	332442	-	YIL013C	YIL013C	protein_coding
IX	333011	333352	+	YIL012W	YIL012W	protein_coding
IX	333727	334536	+	YIL011W	TIR3	protein_coding
IX	334882	335529	+	YIL010W	YIL010W	protein_coding
IX	335666	336212	-	YIL009C-A	YIL009C-A	protein_coding
IX	336349	336420	-	tD(GUC)I2	tD(GUC)I2	tRNA
IX	339344	341428	+	YIL009W	YIL009W	protein_coding
IX	342536	342835	+	YIL008W	YIL008W	protein_coding
IX	342994	343656	-	YIL007C	YIL007C	protein_coding
IX	344062	345183	+	YIL006W	YIA6	protein_coding
IX	345692	347797	+	YIL005W	YIL005W	protein_coding
IX	347946	348505	-	YIL004C	BET1	protein_coding
IX	349122	350003	+	YIL003W	CFD1	protein_coding
IX	350301	350510	+	YIL002W-A	YIL002W-A	protein_coding
IX	350591	353431	-	YIL002C	INP51	protein_coding
IX	353940	355481	+	YIL001W	YIL001W	protein_coding
IX	356143	356895	-	YIR001C	SGN1	protein_coding
IX	357415	360396	-	YIR002C	YIR002C	protein_coding
IX	360885	362924	+	YIR003W	YIR003W	protein_coding
IX	363221	364519	+	YIR004W	DJP1	protein_coding
IX	364889	365335	+	YIR005W	IST3	protein_coding
IX	365466	369908	-	YIR006C	PAN1	protein_coding
IX	370417	370488	+	tE(UUC)I	tE(UUC)I	tRNA
IX	370704	372998	+	YIR007W	YIR007W	protein_coding
IX	373077	374306	-	YIR008C	YIR008C	protein_coding
IX	374525	374860	+	YIR009W	MSL1	protein_coding
IX	375431	377161	+	YIR010W	YIR010W	protein_coding
IX	377287	378246	-	YIR011C	STS1	protein_coding
IX	378486	379781	+	YIR012W	YIR012W	protein_coding
IX	380019	380384	-	YIR013C	YIR013C	protein_coding
IX	381086	381814	+	YIR014W	YIR014W	protein_coding
IX	381948	382382	+	YIR015W	YIR015W	protein_coding
IX	382628	383425	+	YIR016W	YIR016W	protein_coding
IX	383556	384119	-	YIR017C	YIR017C	protein_coding
IX	383566	384165	+	YIR017W-A	YIR017W-A	protein_coding
IX	384609	385346	+	YIR018W	YIR018W	protein_coding
IX	385564	385701	-	YIR018C-A	YIR018C-A	protein_coding
IX	389572	393675	-	YIR019C	MUC1	protein_coding
IX	393884	397082	-	ICR1	ICR1	ncRNA
IX	394255	394557	-	YIR020C	YIR020C	protein_coding
IX	394917	395159	+	YIR020W-A	YIR020W-A	protein_coding
IX	395999	396939	+	PWR1	PWR1	ncRNA
IX	397215	397949	-	YIR020C-B	YIR020C-B	protein_coding
IX	397294	398385	+	YIR021W	MRS1	protein_coding
IX	398514	398726	+	YIR021W-A	YIR021W-A	protein_coding
IX	398733	399236	+	YIR022W	YIR022W	protein_coding
IX	399777	402689	+	YIR023W	DAL81	protein_coding
IX	402383	402706	-	YIR023C-A	YIR023C-A	protein_coding
IX	402841	403491	-	YIR024C	YIR024C	protein_coding
IX	403659	404765	+	YIR025W	YIR025W	protein_coding
IX	404873	405967	-	YIR026C	YIR026C	protein_coding
IX	406260	407642	-	YIR027C	YIR027C	protein_coding
IX	408468	410375	+	YIR028W	YIR028W	protein_coding
IX	410807	411838	+	YIR029W	DAL2	protein_coding
IX	412036	412770	-	YIR030C	YIR030C	protein_coding
IX	412899	413282	+	YIR030W-A	YIR030W-A	protein_coding
IX	413015	414679	-	YIR031C	DAL7	protein_coding
IX	415030	415617	-	YIR032C	YIR032C	protein_coding
IX	416124	419465	+	YIR033W	YIR033W	protein_coding
IX	419615	420736	-	YIR034C	YIR034C	protein_coding
IX	421026	421790	-	YIR035C	YIR035C	protein_coding
IX	422074	422865	-	YIR036C	YIR036C	protein_coding
IX	422635	423036	+	YIR036W-A	YIR036W-A	protein_coding
IX	423128	423619	+	YIR037W	HYR1	protein_coding
IX	423809	424513	-	YIR038C	YIR038C	protein_coding
IX	430498	432111	-	YIR039C	YIR039C	protein_coding
IX	433389	433721	-	YIR040C	YIR040C	protein_coding
IX	433929	434303	+	YIR041W	YIR041W	protein_coding
IX	435273	435983	-	YIR042C	YIR042C	protein_coding
III	1392	2135	+	YCL076W	YCL076W	protein_coding
III	2126	2566	+	YCL075W	YCL075W	pseudogene
III	2824	3750	+	YCL074W	YCL074W	pseudogene
III	6479	8326	-	YCL073C	YCL073C	protein_coding
III	9706	11082	+	YCL069W	YCL069W	protein_coding
III	11503	12285	-	YCL068C	YCL068C	protein_coding
III	12386	13018	-	YCL067C	HMLALPHA2	protein_coding
III	13282	13809	+	YCL066W	HMLALPHA1	protein_coding
III	13751	14119	+	YCL065W	YCL065W	protein_coding
III	15798	16880	-	YCL064C	YCL064C	protein_coding
III	17290	18561	+	YCL063W	VAC17	protein_coding
III	18816	22106	-	YCL061C	MRC1	protein_coding
III	22429	23379	-	YCL059C	YCL059C	protein_coding
III	23523	23981	-	YCL058C	FYV5	protein_coding
III	23584	23925	+	YCL058W-A	YCL058W-A	protein_coding
III	24032	24325	-	YCL057C-A	MOS1	protein_coding
III	24768	26906	+	YCL057W	YCL057W	protein_coding
III	26925	27359	-	YCL056C	YCL056C	protein_coding
III	27929	28936	+	YCL055W	YCL055W	protein_coding
III	30910	30996	+	YCL054W-A	YCL054W-A	protein_coding
III	31449	33974	+	YCL054W	YCL054W	protein_coding
III	34143	35393	-	YCL052C	YCL052C	protein_coding
III	35865	37616	+	YCL051W	YCL051W	protein_coding
III	37836	38801	-	YCL050C	APA1	protein_coding
III	39786	40724	-	YCL049C	YCL049C	protein_coding
III	41488	41727	+	YCL048W-A	YCL048W-A	protein_coding
III	42165	43556	+	YCL048W	YCL048W	protein_coding
III	43661	44437	-	YCL047C	YCL047C	protein_coding
III	44623	46905	-	YCL045C	YCL045C	protein_coding
III	46640	46963	+	YCL046W	YCL046W	protein_coding
III	47111	48364	-	YCL044C	YCL044C	protein_coding
III	48653	50221	-	YCL043C	PDI1	protein_coding
III	50133	50627	-	YCL041C	YCL041C	protein_coding
III	50584	50943	+	YCL042W	YCL042W	protein_coding
III	50838	52340	+	YCL040W	GLK1	protein_coding
III	52645	54882	+	YCL039W	GID7	protein_coding
III	54941	56527	-	YCL038C	ATG22	protein_coding
III	57374	58678	-	YCL037C	YCL037C	protein_coding
III	59026	60726	+	YCL036W	GFD2	protein_coding
III	60841	61173	-	YCL035C	YCL035C	protein_coding
III	61658	62722	+	YCL034W	YCL034W	protein_coding
III	62776	63282	-	YCL033C	MXR2	protein_coding
III	63441	64481	+	YCL032W	YCL032W	protein_coding
III	64675	65568	-	YCL031C	YCL031C	protein_coding
III	65934	68333	-	YCL030C	YCL030C	protein_coding
III	68599	69921	-	YCL029C	BIK1	protein_coding
III	70150	71367	+	YCL028W	RNQ1	protein_coding
III	71803	73341	+	YCL027W	YCL027W	protein_coding
III	73405	73986	-	YCL026C-B	HBN1	protein_coding
III	74704	75285	-	YCL026C-A	FRM2	protein_coding
III	76018	77919	-	YCL025C	AGP1	protein_coding
III	78949	79296	-	YCL023C	YCL023C	protein_coding
III	79162	82275	+	YCL024W	YCL024W	protein_coding
III	81570	82085	-	YCL022C	YCL022C	protein_coding
III	82462	82533	-	tE(UUC)C	tE(UUC)C	tRNA
III	83620	83997	+	YCL021W-A	YCL021W-A	protein_coding
III	90859	90972	+	tL(CAA)C	tL(CAA)C	tRNA
III	91324	92418	+	YCL018W	YCL018W	protein_coding
III	92777	94270	-	YCL017C	NFS1	protein_coding
III	94621	95763	-	YCL016C	YCL016C	protein_coding
III	96281	101191	+	YCL014W	BUD3	protein_coding
III	101317	101788	-	YCL012C	YCL012C	protein_coding
III	102075	103358	-	YCL011C	GBP2	protein_coding
III	103571	104350	-	YCL010C	YCL010C	protein_coding
III	104619	105548	-	YCL009C	YCL009C	protein_coding
III	105696	106853	-	YCL008C	STP22	protein_coding
III	106974	107366	-	YCL007C	YCL007C	protein_coding
III	107023	107417	+	YCL005W-A	VMA9	protein_coding
III	107504	107712	-	snR43	snR43	snoRNA
III	108021	108791	+	YCL005W	YCL005W	protein_coding
III	109105	110670	+	YCL004W	PGS1	protein_coding
III	110808	111675	-	YCL002C	YCL002C	protein_coding
III	111916	112482	+	YCL001W	YCL001W	protein_coding
III	113080	113541	+	YCL001W-A	YCL001W-A	protein_coding
III	113770	114024	+	YCL001W-B	YCL001W-B	protein_coding
III	115685	115999	+	YCR001W	YCR001W	protein_coding
III	117380	118348	-	YCR002C	YCR002C	protein_coding
III	118620	119171	+	YCR003W	MRPL32	protein_coding
III	119575	120318	-	YCR004C	YCR004C	protein_coding
III	120946	122328	-	YCR005C	YCR005C	protein_coding
III	122530	123003	-	YCR006C	YCR006C	protein_coding
III	123577	123648	-	tP(AGG)C	tP(AGG)C	tRNA
III	126011	126730	-	YCR007C	YCR007C	protein_coding
III	127716	127789	+	tN(GUU)C	tN(GUU)C	tRNA
III	128470	130281	+	YCR008W	SAT4	protein_coding
III	130745	131542	-	YCR009C	RVS161	protein_coding
III	132273	133124	-	YCR010C	ADY2	protein_coding
III	133724	136873	-	YCR011C	YCR011C	protein_coding
III	137746	138996	+	YCR012W	YCR012W	protein_coding
III	138402	139049	-	YCR013C	YCR013C	protein_coding
III	139185	140933	-	YCR014C	POL4	protein_coding
III	141217	142170	-	YCR015C	YCR015C	protein_coding
III	142364	142546	-	snR33	snR33	snoRNA
III	142701	142771	-	tG(GCC)C	tG(GCC)C	tRNA
III	143634	144506	+	YCR016W	YCR016W	protein_coding
III	144773	147634	-	YCR017C	YCR017C	protein_coding
III	148238	148903	-	YCR018C	YCR018C	protein_coding
III	149920	149991	+	tM(CAU)C	tM(CAU)C	tRNA
III	151284	151356	-	tK(CUU)C	tK(CUU)C	tRNA
III	151608	151862	-	YCR018C-A	YCR018C-A	protein_coding
III	152837	153928	+	YCR019W	YCR019W	protein_coding
III	154012	154659	-	YCR020C	PET18	protein_coding
III	154830	155096	-	YCR020C-A	MAK31	protein_coding
III	155320	155556	+	YCR020W-B	YCR020W-B	protein_coding
III	156109	157107	-	YCR021C	HSP30	protein_coding
III	157421	157765	-	YCR022C	YCR022C	protein_coding
III	158538	160373	-	YCR023C	YCR023C	protein_coding
III	160744	162222	-	YCR024C	YCR024C	protein_coding
III	162599	162865	-	YCR024C-B	YCR024C-B	protein_coding
III	162945	163067	-	YCR024C-A	YCR024C-A	protein_coding
III	163446	163856	-	YCR025C	YCR025C	protein_coding
III	164111	166339	-	YCR026C	YCR026C	protein_coding
III	167370	167999	-	YCR027C	RHB1	protein_coding
III	168301	168372	-	tQ(UUG)C	tQ(UUG)C	tRNA
III	170886	172424	-	YCR028C	YCR028C	protein_coding
III	172950	173440	-	YCR028C-A	YCR028C-A	protein_coding
III	173826	176438	-	YCR030C	SYP1	protein_coding
III	177183	177282	+	snR65	snR65	snoRNA
III	177500	178220	-	YCR031C	RPS14A	protein_coding
III	178610	178798	-	snR189	snR189	snoRNA
III	179520	186023	+	YCR032W	YCR032W	protein_coding
III	186489	190169	+	YCR033W	YCR033W	protein_coding
III	190592	191635	+	YCR034W	FEN1	protein_coding
III	191834	193018	-	YCR035C	YCR035C	protein_coding
III	193297	194298	+	YCR036W	YCR036W	protein_coding
III	194414	197185	-	YCR037C	YCR037C	protein_coding
III	197621	199549	-	YCR038C	YCR038C	protein_coding
III	199293	199418	+	YCR038W-A	YCR038W-A	protein_coding
III	199546	200178	-	YCR039C	MATALPHA2	protein_coding
III	200442	200969	+	YCR040W	MATALPHA1	protein_coding
III	200911	201243	+	YCR041W	YCR041W	protein_coding
III	201174	205397	-	YCR042C	TAF2	protein_coding
III	206261	206644	-	YCR043C	YCR043C	protein_coding
III	206877	207950	-	YCR044C	PER1	protein_coding
III	208135	209610	-	YCR045C	RRT12	protein_coding
III	208751	209101	+	YCR045W-A	YCR045W-A	protein_coding
III	209914	210423	-	YCR046C	YCR046C	protein_coding
III	210718	211545	-	YCR047C	YCR047C	protein_coding
III	211301	211507	+	YCR047W-A	YCR047W-A	protein_coding
III	211871	212317	-	YCR049C	YCR049C	protein_coding
III	211929	213761	+	YCR048W	ARE1	protein_coding
III	213464	213772	-	YCR050C	YCR050C	protein_coding
III	214071	214739	+	YCR051W	YCR051W	protein_coding
III	214994	216445	+	YCR052W	YCR052W	protein_coding
III	216697	218241	+	YCR053W	YCR053W	protein_coding
III	218376	220067	-	YCR054C	YCR054C	protein_coding
III	220457	223228	-	YCR057C	PWP2	protein_coding
III	223454	224230	-	YCR059C	YCR059C	protein_coding
III	224399	224734	+	YCR060W	YCR060W	protein_coding
III	225563	227458	+	YCR061W	YCR061W	protein_coding
III	227942	228042	+	tS(CGA)C	tS(CGA)C	tRNA
III	228095	228505	-	YCR064C	YCR064C	protein_coding
III	228318	228791	+	YCR063W	BUD31	protein_coding
III	229310	231004	+	YCR065W	YCR065W	protein_coding
III	231500	232963	+	YCR066W	YCR066W	protein_coding
III	233125	236322	-	YCR067C	YCR067C	protein_coding
III	237214	238776	+	YCR068W	ATG15	protein_coding
III	239055	240011	+	YCR069W	CPR4	protein_coding
III	240103	240543	-	YCR071C	YCR071C	protein_coding
III	240805	242352	-	YCR072C	YCR072C	protein_coding
III	242588	246583	-	YCR073C	YCR073C	protein_coding
III	246963	247910	+	YCR073W-A	SOL2	protein_coding
III	248033	248815	-	YCR075C	YCR075C	protein_coding
III	248975	249202	+	YCR075W-A	YCR075W-A	protein_coding
III	249293	250045	-	YCR076C	YCR076C	protein_coding
III	250238	252628	-	YCR077C	PAT1	protein_coding
III	252845	254173	+	YCR079W	PTC6	protein_coding
III	254371	258654	+	YCR081W	SRB8	protein_coding
III	258415	258651	-	YCR081C-A	YCR081C-A	protein_coding
III	258883	259269	+	YCR082W	YCR082W	protein_coding
III	259578	259961	+	YCR083W	YCR083W	protein_coding
III	260311	262452	-	YCR084C	TUP1	protein_coding
III	262916	263269	+	YCR085W	YCR085W	protein_coding
III	263392	263964	+	YCR086W	YCR086W	protein_coding
III	263976	264491	+	YCR087W	YCR087W	protein_coding
III	264006	264467	-	YCR087C-A	YCR087C-A	protein_coding
III	265068	266846	+	YCR088W	YCR088W	protein_coding
III	267434	272263	+	YCR089W	YCR089W	protein_coding
III	272315	272863	-	YCR090C	YCR090C	protein_coding
III	274404	276566	+	YCR091W	KIN82	protein_coding
III	276764	279820	-	YCR092C	YCR092C	protein_coding
III	280117	286443	+	YCR093W	CDC39	protein_coding
III	286762	287937	+	YCR094W	YCR094W	protein_coding
III	288170	289258	-	YCR095C	YCR095C	protein_coding
III	289639	289797	+	YCR095W-A	YCR095W-A	protein_coding
III	293179	293538	-	YCR096C	HMRA2	protein_coding
III	293835	294321	+	YCR097W	HMRA1	protein_coding
III	294439	294705	+	YCR097W-A	YCR097W-A	protein_coding
III	295484	295556	+	tT(AGU)C	tT(AGU)C	tRNA
III	297049	298605	-	YCR098C	YCR098C	protein_coding
III	300832	301299	-	YCR099C	YCR099C	protein_coding
III	301271	302221	-	YCR100C	YCR100C	protein_coding
III	302482	303030	-	YCR101C	YCR101C	protein_coding
III	304361	305467	-	YCR102C	YCR102C	protein_coding
III	306735	306932	+	YCR102W-A	YCR102W-A	protein_coding
III	307801	308175	+	YCR104W	YCR104W	protein_coding
III	309070	310155	+	YCR105W	ADH7	protein_coding
III	310958	313456	+	YCR106W	YCR106W	protein_coding
III	313890	314981	+	YCR107W	YCR107W	protein_coding
III	315997	316188	-	YCR108C	YCR108C	protein_coding
VI	53	535	+	YFL068W	YFL068W	protein_coding
VI	836	1363	+	YFL067W	YFL067W	protein_coding
VI	1437	2615	-	YFL066C	YFL066C	protein_coding
VI	3030	3338	-	YFL065C	YFL065C	protein_coding
VI	3322	3846	-	YFL064C	YFL064C	protein_coding
VI	5066	5521	+	YFL063W	YFL063W	protein_coding
VI	6426	7565	+	YFL062W	YFL062W	protein_coding
VI	9545	10222	+	YFL061W	YFL061W	protein_coding
VI	10301	10969	-	YFL060C	YFL060C	protein_coding
VI	11363	12259	+	YFL059W	YFL059W	protein_coding
VI	12929	13951	+	YFL058W	YFL058W	protein_coding
VI	14305	15431	-	YFL056C	YFL056C	pseudogene
VI	17004	18680	+	YFL055W	YFL055W	protein_coding
VI	20847	22787	-	YFL054C	YFL054C	protein_coding
VI	23423	25198	+	YFL053W	YFL053W	protein_coding
VI	28232	29629	+	YFL052W	YFL052W	protein_coding
VI	30058	30540	-	YFL051C	YFL051C	protein_coding
VI	33272	35848	-	YFL050C	YFL050C	protein_coding
